gvkey,iid,datadate,tic,ajexdi,prccd
011259,01,19910808,WMT,4.0000,48.8750
011259,01,19910809,WMT,4.0000,48.6250
011259,01,19910812,WMT,4.0000,49.1250
011259,01,19910813,WMT,4.0000,49.8750
011259,01,19910814,WMT,4.0000,51.5000
011259,01,19910815,WMT,4.0000,49.7500
011259,01,19910816,WMT,4.0000,48.3750
011259,01,19910819,WMT,4.0000,47.5000
011259,01,19910820,WMT,4.0000,48.6250
011259,01,19910821,WMT,4.0000,49.8750
011259,01,19910822,WMT,4.0000,49.2500
011259,01,19910823,WMT,4.0000,49.2500
011259,01,19910826,WMT,4.0000,49.5000
011259,01,19910827,WMT,4.0000,50.1250
011259,01,19910828,WMT,4.0000,50.1250
011259,01,19910829,WMT,4.0000,49.7500
011259,01,19910830,WMT,4.0000,50.6250
011259,01,19910903,WMT,4.0000,49.7500
011259,01,19910904,WMT,4.0000,50.0000
011259,01,19910905,WMT,4.0000,50.5000
011259,01,19910906,WMT,4.0000,50.2500
011259,01,19910909,WMT,4.0000,49.6250
011259,01,19910910,WMT,4.0000,49.3750
011259,01,19910911,WMT,4.0000,49.3750
011259,01,19910912,WMT,4.0000,49.6250
011259,01,19910913,WMT,4.0000,49.2500
011259,01,19910916,WMT,4.0000,49.7500
011259,01,19910917,WMT,4.0000,49.7500
011259,01,19910918,WMT,4.0000,49.6250
011259,01,19910919,WMT,4.0000,49.6250
011259,01,19910920,WMT,4.0000,49.6250
011259,01,19910923,WMT,4.0000,49.2500
011259,01,19910924,WMT,4.0000,49.5000
011259,01,19910925,WMT,4.0000,47.8750
011259,01,19910926,WMT,4.0000,47.5000
011259,01,19910927,WMT,4.0000,47.7500
011259,01,19910930,WMT,4.0000,47.7500
011259,01,19911001,WMT,4.0000,47.8750
011259,01,19911002,WMT,4.0000,47.7500
011259,01,19911003,WMT,4.0000,47.2500
011259,01,19911004,WMT,4.0000,46.3750
011259,01,19911007,WMT,4.0000,46.5000
011259,01,19911008,WMT,4.0000,47.0000
011259,01,19911009,WMT,4.0000,46.0000
011259,01,19911010,WMT,4.0000,46.7500
011259,01,19911011,WMT,4.0000,47.0000
011259,01,19911014,WMT,4.0000,47.7500
011259,01,19911015,WMT,4.0000,48.3750
011259,01,19911016,WMT,4.0000,48.5000
011259,01,19911017,WMT,4.0000,48.5000
011259,01,19911018,WMT,4.0000,49.1250
011259,01,19911021,WMT,4.0000,49.0000
011259,01,19911022,WMT,4.0000,47.0000
011259,01,19911023,WMT,4.0000,46.3750
011259,01,19911024,WMT,4.0000,46.2500
011259,01,19911025,WMT,4.0000,46.2500
011259,01,19911028,WMT,4.0000,47.5000
011259,01,19911029,WMT,4.0000,47.5000
011259,01,19911030,WMT,4.0000,47.1250
011259,01,19911031,WMT,4.0000,46.2500
011259,01,19911101,WMT,4.0000,46.0000
011259,01,19911104,WMT,4.0000,46.2500
011259,01,19911105,WMT,4.0000,46.3750
011259,01,19911106,WMT,4.0000,46.8750
011259,01,19911107,WMT,4.0000,48.8750
011259,01,19911108,WMT,4.0000,49.0000
011259,01,19911111,WMT,4.0000,49.5000
011259,01,19911112,WMT,4.0000,50.8750
011259,01,19911113,WMT,4.0000,50.5000
011259,01,19911114,WMT,4.0000,50.6250
011259,01,19911115,WMT,4.0000,47.3750
011259,01,19911118,WMT,4.0000,48.1250
011259,01,19911119,WMT,4.0000,47.5000
011259,01,19911120,WMT,4.0000,47.2500
011259,01,19911121,WMT,4.0000,47.2500
011259,01,19911122,WMT,4.0000,47.1250
011259,01,19911125,WMT,4.0000,47.7500
011259,01,19911126,WMT,4.0000,48.6250
011259,01,19911127,WMT,4.0000,48.6250
