gvkey,iid,datadate,tic,ajexdi,prccd
002285,01,19920422,BA,2.0000,46.0000
002285,01,19920423,BA,2.0000,45.5000
002285,01,19920424,BA,2.0000,45.3750
002285,01,19920427,BA,2.0000,45.0000
002285,01,19920428,BA,2.0000,44.3750
002285,01,19920429,BA,2.0000,43.8750
002285,01,19920430,BA,2.0000,44.0000
002285,01,19920501,BA,2.0000,43.7500
002285,01,19920504,BA,2.0000,43.2500
002285,01,19920505,BA,2.0000,42.7500
002285,01,19920506,BA,2.0000,43.3750
002285,01,19920507,BA,2.0000,44.1250
002285,01,19920508,BA,2.0000,44.1250
002285,01,19920511,BA,2.0000,44.0000
002285,01,19920512,BA,2.0000,43.8750
002285,01,19920513,BA,2.0000,43.8750
002285,01,19920514,BA,2.0000,43.8750
002285,01,19920515,BA,2.0000,43.6250
002285,01,19920518,BA,2.0000,43.5000
002285,01,19920519,BA,2.0000,43.7500
002285,01,19920520,BA,2.0000,44.1250
002285,01,19920521,BA,2.0000,44.1250
002285,01,19920522,BA,2.0000,43.7500
002285,01,19920526,BA,2.0000,43.3750
002285,01,19920527,BA,2.0000,43.7500
002285,01,19920528,BA,2.0000,44.0000
002285,01,19920529,BA,2.0000,43.8750
002285,01,19920601,BA,2.0000,44.0000
002285,01,19920602,BA,2.0000,43.0000
002285,01,19920603,BA,2.0000,43.6250
002285,01,19920604,BA,2.0000,44.0000
002285,01,19920605,BA,2.0000,44.8750
002285,01,19920608,BA,2.0000,45.0000
002285,01,19920609,BA,2.0000,44.1250
002285,01,19920610,BA,2.0000,43.3750
002285,01,19920611,BA,2.0000,44.2500
002285,01,19920612,BA,2.0000,43.8750
002285,01,19920615,BA,2.0000,44.0000
002285,01,19920616,BA,2.0000,43.7500
002285,01,19920617,BA,2.0000,43.1250
002285,01,19920618,BA,2.0000,42.1250
002285,01,19920619,BA,2.0000,42.1250
002285,01,19920622,BA,2.0000,41.8750
002285,01,19920623,BA,2.0000,41.8750
002285,01,19920624,BA,2.0000,41.1250
002285,01,19920625,BA,2.0000,40.5000
